StudentID,Sex,Date,Subject,Grade,Attendence,pred_percep,pred_LR,pred_RR,pred_KRR,pred_elastic_net,pred_tree,pred_forest,pred_mlpr,pred_svr_lin,pred_svr_rbf,pred_svr_sig
232,M,2011-01,facom49010,97,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
313,M,2010-02,inf63,0,22,0.0,30.792174694662588,30.792247400527913,19.507414563267957,30.85636670940867,13.233333333333333,11.924073565323564,26.914067109212503,30.933333333332143,22.09993670821365,45.10537633895874
233,M,2011-01,facom49010,93,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
253,M,2011-01,facom49010,82,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
252,M,2011-01,facom49010,96,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
1012,M,2013-02,gsi015,9,36,0.0,12.996998023138026,12.997169555414189,31.921223830839153,13.148443884517505,7.032258064516129,6.253571428571428,10.16167098678801,10.516666666666993,25.106461096791563,45.10537633895874
237,M,2011-01,facom49010,90,1,25.0,57.48493970194943,57.48486416819849,0.8867006619620952,57.41825094674542,73.375,74.92944444444444,48.72214694414389,61.55833333333368,55.24064851992154,41.43102373313877
236,M,2011-01,facom49010,70,1,25.0,57.48493970194943,57.48486416819849,0.8867006619620952,57.41825094674542,73.375,74.92944444444444,48.72214694414389,61.55833333333368,55.24064851992154,41.43102373313877
309,M,2010-02,inf63,60,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
795,M,2014-01,gsi015,70,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
795,M,2013-01,gsi005,74,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
308,M,2010-02,inf63,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
829,M,2013-01,gsi005,6,30,0.0,20.62350231093427,20.62363148903436,26.601019858790096,20.73755366661372,7.032258064516129,7.822586200031852,16.384994451267616,19.266666666666993,20.36287959110704,45.10537633895874
703,M,2014-02,gsi015,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
703,M,2013-01,gsi005,60,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
226,M,2011-01,facom49010,40,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
225,M,2011-01,facom49010,75,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
224,M,2011-01,facom49010,84,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
339,M,2011-02,gsi014,40,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
65,M,2011-01,gsi014,50,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
161,M,2009-01,inf63,68,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
228,M,2011-01,facom49010,98,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
227,M,2011-01,facom49010,69,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
498,M,2015-02,gsi015,74,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
498,M,2015-01,gsi015,50,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
498,M,2013-01,gsi005,60,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
538,M,2015-02,gsi037,84,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
231,M,2011-01,facom49010,85,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
818,M,2013-01,gsi005,67,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
230,M,2011-01,facom49010,82,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
500,M,2015-02,gsi015,60,14,0.0,40.96084707839091,40.960863312021466,12.41380926736747,40.97517975220362,39.921052631578945,41.141454122702335,37.4431397671574,42.60000000000048,33.900143978606344,45.10537633894768
500,M,2015-01,gsi015,43,8,25.0,48.58735136618715,48.58732524564163,7.0936052956967615,48.56428953429983,49.6530612244898,49.78096884225515,45.33994426061607,51.35000000000048,45.29700967512519,45.105374538395
500,M,2013-01,gsi005,60,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
229,M,2011-01,facom49010,95,1,25.0,57.48493970194943,57.48486416819849,0.8867006619620952,57.41825094674542,73.375,74.92944444444444,48.72214694414389,61.55833333333368,55.24064851992154,41.43102373313877
310,M,2010-02,inf63,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
840,M,2013-01,gsi005,0,38,0.0,10.45482992720595,10.455015577540806,33.69462515367195,10.618740623818766,7.032258064516129,6.226646315500806,9.229835096481235,7.600000000000932,14.749074558618151,45.10537633895874
212,M,2011-01,facom49010,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
824,M,2013-01,gsi005,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
837,M,2013-01,gsi005,36,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
235,M,2011-01,facom49010,60,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
234,M,2011-01,facom49010,3,13,25.0,42.23193112635695,42.23194030095816,11.527108605543617,42.24003138255299,12.5,15.988973214285716,38.75927384940051,44.05833333333396,32.386834337550084,45.105376338877
220,M,2011-01,facom49010,26,12,25.0,43.50301517432299,43.503017289894856,10.640407943574246,43.50488301290236,41.416666666666664,44.00462636618401,40.07540793164362,45.51666666666608,39.900064186664196,45.10537633835472
213,F,2011-01,facom49010,33,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
250,M,2011-01,facom49010,33,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
436,M,2017-02,ggi005,10,26,0.0,25.707838502798424,25.707939444781132,23.054217211087234,25.796960188011198,19.3,19.66165546441862,21.64953078024005,25.100000000000932,28.007059209600186,45.10537633895874
805,M,2014-01,gsi015,81,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
805,M,2013-01,gsi005,70,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
246,M,2011-01,facom49010,90,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
443,M,2017-02,ggi005,19,22,0.0,30.792174694662588,30.792247400527913,19.507414563267957,30.85636670940867,13.233333333333333,11.924073565323564,26.914067109212503,30.933333333332143,22.09993670821365,45.10537633895874
616,M,2013-02,gsi005,29,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
616,M,2013-01,gsi005,40,12,25.0,43.50301517432299,43.503017289894856,10.640407943574246,43.50488301290236,41.416666666666664,44.00462636618401,40.07540793164362,45.51666666666608,39.900064186664196,45.10537633835472
244,M,2011-01,facom49010,47,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
832,F,2013-01,gsi005,29,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
243,M,2011-01,facom49010,61,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
807,M,2014-01,gsi015,76,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
807,M,2013-01,gsi005,71,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
702,M,2014-02,gsi015,81,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
702,M,2013-01,gsi005,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
800,M,2014-01,gsi015,14,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
800,M,2015-01,gsi015,60,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
800,M,2013-01,gsi005,60,8,25.0,48.58735136618715,48.58732524564163,7.0936052956967615,48.56428953429983,49.6530612244898,49.78096884225515,45.33994426061607,51.35000000000048,45.29700967512519,45.105374538395
510,M,2015-02,gsi015,0,46,0.0,0.28615754347762845,0.2863996660472523,40.78823045035824,0.49992758102381885,18.666666666666668,22.386666666666667,5.502491535254125,-4.066666666665128,30.82233756434156,45.10537633895874
510,M,2013-01,gsi005,38,16,0.0,38.41867898245883,38.418709334148076,14.187210591393523,38.445476491504884,35.370370370370374,36.82424131169292,34.81087160267118,39.68333333333396,31.342490570596663,45.10537633895854
433,M,2017-02,ggi005,0,22,0.0,30.792174694662588,30.792247400527913,19.507414563267957,30.85636670940867,13.233333333333333,11.924073565323564,26.914067109212503,30.933333333332143,22.09993670821365,45.10537633895874
586,M,2013-02,gsi005,30,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
586,M,2013-01,gsi005,36,16,0.0,38.41867898245883,38.418709334148076,14.187210591393523,38.445476491504884,35.370370370370374,36.82424131169292,34.81087160267118,39.68333333333396,31.342490570596663,45.10537633895854
794,M,2014-01,gsi015,85,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
794,M,2013-01,gsi005,73,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
238,M,2011-01,facom49010,0,45,0.0,1.5572415914436633,1.5574766549839438,39.901529788505286,1.7647792113731882,0.8333333333333334,3.12,5.968409480407516,-2.6083333333348264,30.158978269123075,45.10537633895874
825,M,2013-01,gsi005,60,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
248,M,2011-01,facom49010,70,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
241,F,2011-01,facom49010,44,5,25.0,52.40060351008527,52.40055621245171,4.433503309868684,52.35884442534794,50.833333333333336,48.67916666666667,49.2883465073454,55.72500000000048,47.20993954117292,45.104649783430936
240,M,2011-01,facom49010,91,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
920,M,2009-02,gem03,0,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
239,M,2011-01,facom49010,8,30,0.0,20.62350231093427,20.62363148903436,26.601019858790096,20.73755366661372,7.032258064516129,7.822586200031852,16.384994451267616,19.266666666666993,20.36287959110704,45.10537633895874
844,M,2013-01,gsi005,29,8,25.0,48.58735136618715,48.58732524564163,7.0936052956967615,48.56428953429983,49.6530612244898,49.78096884225515,45.33994426061607,51.35000000000048,45.29700967512519,45.105374538395
705,M,2014-02,gsi015,76,8,25.0,48.58735136618715,48.58732524564163,7.0936052956967615,48.56428953429983,49.6530612244898,49.78096884225515,45.33994426061607,51.35000000000048,45.29700967512519,45.105374538395
705,M,2013-01,gsi005,60,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
831,M,2013-01,gsi005,7,18,0.0,35.876510886526745,35.876555356274686,15.960611915419577,35.915773230806145,35.370370370370374,37.616975517805685,32.17860343818494,36.76666666666699,32.48483409714397,45.10537633895874
256,F,2011-01,facom49010,69,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
704,M,2014-02,gsi015,63,5,25.0,52.40060351008527,52.40055621245171,4.433503309868684,52.35884442534794,50.833333333333336,48.67916666666667,49.2883465073454,55.72500000000048,47.20993954117292,45.104649783430936
704,M,2013-01,gsi005,63,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
458,M,2016-02,ggi017,68,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
836,F,2013-01,gsi005,50,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
785,M,2014-01,gsi015,28,22,0.0,30.792174694662588,30.792247400527913,19.507414563267957,30.85636670940867,13.233333333333333,11.924073565323564,26.914067109212503,30.933333333332143,22.09993670821365,45.10537633895874
785,M,2013-01,gsi005,38,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
796,M,2014-01,gsi015,83,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
796,M,2013-01,gsi005,84,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
826,M,2013-01,gsi005,3,52,0.0,-7.340346744318623,-7.340062267572918,46.10843442217447,-7.08918220107239,1.0,2.191666666666667,2.7069838643337683,-12.816666666665128,28.13539383624252,45.10537633895874
489,M,2015-02,gsi015,60,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
489,M,2015-01,gsi015,25,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
816,F,2013-01,gsi005,47,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
802,M,2014-01,gsi015,87,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
802,M,2013-01,gsi005,69,2,25.0,56.21385565398339,56.21378717926179,1.7734013239241904,56.15339931639605,56.38235294117647,54.535605467393324,50.16244726651125,60.100000000000364,59.900109327067625,44.78656902079202
819,F,2013-01,gsi005,49,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
251,M,2011-01,facom49010,0,20,0.0,33.33434279059467,33.334401378401296,17.734013239474734,33.38606997010741,15.428571428571429,14.36424408924409,29.546335273698727,33.85000000000093,24.10786968442472,45.10537633895874
838,M,2013-01,gsi005,67,12,25.0,43.50301517432299,43.503017289894856,10.640407943574246,43.50488301290236,41.416666666666664,44.00462636618401,40.07540793164362,45.51666666666608,39.900064186664196,45.10537633835472
787,M,2014-01,gsi015,0,54,0.0,-9.882514840250693,-9.882216245446301,47.881835747277364,-9.618885461771129,0.0,0.0,1.7751479740270124,-15.733333333334826,27.171901591694617,45.10537633895874
787,M,2013-01,gsi005,63,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
797,M,2014-01,gsi015,86,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
797,M,2013-01,gsi005,80,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
789,M,2014-01,gsi015,0,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
789,M,2013-01,gsi005,44,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
806,M,2014-01,gsi015,71,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
806,M,2013-01,gsi005,75,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
450,M,2016-02,ggi017,5,16,0.0,38.41867898245883,38.418709334148076,14.187210591393523,38.445476491504884,35.370370370370374,36.82424131169292,34.81087160267118,39.68333333333396,31.342490570596663,45.10537633895854
851,M,2013-01,gsi015,62,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
906,M,2009-02,gem03,27,34,0.0,15.539166119070103,15.539323533287579,30.14782250719145,15.678147145216244,7.032258064516129,8.778608613608615,11.155107855020024,13.433333333334872,24.36263085841478,45.10537633895874
916,M,2009-02,gem03,0,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
833,M,2013-01,gsi005,47,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
103,M,2016-02,gsi015,0,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
404,M,2017-02,ggi017,11,20,0.0,33.33434279059467,33.334401378401296,17.734013239474734,33.38606997010741,15.428571428571429,14.36424408924409,29.546335273698727,33.85000000000093,24.10786968442472,45.10537633895874
463,M,2016-02,ggi017,18,6,25.0,51.129519462119234,51.12947922351502,5.320203971787123,51.09399279499857,48.225352112676056,46.671599948786685,47.97221242510229,54.26666666666654,44.1000640694961,45.10527802869199
255,M,2011-01,facom49010,65,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
254,F,2011-01,facom49010,38,10,25.0,46.045183270255066,46.04517126776824,8.867006619737367,46.03458627360109,49.6530612244898,49.51925390411134,42.707676096129845,48.43333333333396,45.90014387346715,45.105376305980286
713,M,2014-02,facom49010,42,0,25.0,58.75602374991547,58.75594115713518,0.0,58.683102577094786,60.04054054054054,59.86415761642534,47.2817424395915,63.01666666666699,59.90010943960279,60.1
715,F,2014-02,facom49010,50,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
242,F,2011-01,facom49010,14,4,25.0,53.67168755805131,53.6716332013884,3.5468026478483807,53.62369605569731,58.27142857142857,56.44852243946177,50.604480589588526,57.183333333333735,59.8993184069103,45.10000038265308
421,F,2017-02,ggi005,11,16,0.0,38.41867898245883,38.418709334148076,14.187210591393523,38.445476491504884,35.370370370370374,36.82424131169292,34.81087160267118,39.68333333333396,31.342490570596663,45.10537633895854
437,F,2017-02,ggi005,12,12,25.0,43.50301517432299,43.503017289894856,10.640407943574246,43.50488301290236,41.416666666666664,44.00462636618401,40.07540793164362,45.51666666666608,39.900064186664196,45.10537633835472
