StudentID,Sex,Date,Subject,Grade,Attendence,pred_percep,pred_LR,pred_RR,pred_KRR,pred_elastic_net,pred_tree,pred_forest,pred_mlpr,pred_svr_lin,pred_svr_rbf,pred_svr_sig
65,M,2011-01,1,50,0,61.0,61.43680744520388,61.436461542787626,6.477438114226743,61.10268034816774,59.25,59.92984234719529,49.15330134502676,65.71775443441996,60.10009223536511,-14.531173035429617
161,M,2009-01,3,68,0,61.0,59.60806238512102,59.60789653598865,19.432314342697282,59.45231449573232,59.25,55.89472806661937,55.82808606473342,64.2633849614153,59.90025328872662,-8.3858834589102
228,M,2011-01,4,98,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
227,M,2011-01,4,69,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
498,M,2015-02,2,74,10,25.0,47.90903104737326,47.90883562748172,11.77860202431475,47.716671944139954,51.25423728813559,45.4864944614842,42.7887901134522,50.44526180376195,46.34872957100866,56.470380180866236
498,M,2015-01,2,50,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
498,M,2013-01,9,60,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
538,M,2015-02,7,84,4,61.0,50.90521071783964,50.90542915762813,44.87155711797823,51.127252599737446,71.54901960784314,79.55,51.97426211690269,55.536522857744245,46.98838907208905,60.388426466019624
231,M,2011-01,4,85,2,61.0,56.17100908152176,56.17094535020788,25.674497616108056,56.11496647395259,71.54901960784314,60.02370129870129,53.761904117950685,60.62713864608182,51.29890455865295,59.3060842836585
818,M,2013-01,9,67,6,61.0,46.55378488419895,46.554195468447865,57.591178505594144,46.96472165174001,42.77777777777778,38.84948193714498,49.913581115832805,51.17309180590817,42.62409799050049,60.447632043871124
230,M,2011-01,4,82,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
500,M,2015-02,2,60,14,0.0,42.863669500257586,42.86349826271916,11.308092342616874,42.692341753015924,33.03125,34.13314309056956,37.91658954941307,44.627138646099894,38.29522653799845,56.47047104912598
500,M,2015-01,2,43,8,25.0,50.4317118209311,50.43150430986301,12.013856865174603,50.228837039701965,51.25423728813559,54.8753694959961,45.39554911456588,53.354323382593094,51.45158998366069,56.46978713998725
500,M,2013-01,9,60,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
229,M,2011-01,4,95,1,61.0,57.43234946830068,57.43227969139852,25.792125036496145,57.3710490217336,71.54901960784314,78.42341269841269,55.04279394377527,62.08166943549756,55.641297781616494,55.69711726495861
310,M,2010-02,3,60,4,25.0,54.56270083800535,54.562559171226084,18.961804661037604,54.42798430460829,59.25,58.86051259638769,50.88210611681513,58.44526180375297,59.89977622774024,59.006573344424055
840,M,2013-01,9,0,38,0.0,6.190892507273539,6.191496550347338,53.82710105230217,6.770080122747785,7.148148148148148,0.0,8.406292359159195,4.628106544611029,38.91347460069452,60.45268831518362
212,M,2011-01,4,60,4,25.0,53.64832830796392,53.64827666782659,25.439242775260936,53.60280137839057,71.54901960784314,62.94050505050505,51.15514511683702,57.718077067251244,54.58037679976533,59.89999923945393
824,M,2013-01,9,60,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
837,M,2013-01,9,36,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
235,M,2011-01,4,60,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
234,M,2011-01,4,3,13,0.0,42.296264826953646,42.29626759711082,24.380595991577138,42.29805844836151,12.5,26.115,39.42472961182548,44.62729996251167,39.5569592970999,59.94221599300547
220,M,2011-01,4,26,12,25.0,43.55760521373257,43.55760193830146,24.498223412010702,43.55414099614252,45.23529411764706,44.37666666666667,40.72810911238231,46.08183075192713,41.756684579025496,59.94220822210711
213,F,2011-01,4,33,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
250,M,2011-01,4,33,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
436,M,2017-02,6,10,26,0.0,24.07009473874485,24.070356154833505,35.80631575474399,24.318619474772994,7.0,14.925000000000002,23.057136018679582,24.26403022710386,40.42291968997518,60.38672543639535
805,M,2014-01,2,81,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
805,M,2013-01,9,70,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
246,M,2011-01,4,90,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
443,M,2017-02,6,19,22,0.0,29.115456285860525,29.11569351959607,36.27682543631818,29.342949665897024,7.0,6.966666666666667,28.24039210685771,30.08215338476751,40.151308472679425,60.38672543584767
616,M,2013-02,9,29,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
616,M,2013-01,9,40,12,25.0,38.985742563525434,38.98618942130402,56.88541398325469,39.42822636505397,32.166666666666664,38.013346237096236,42.09330411249177,42.44590706941611,40.10008153255773,60.45267602615469
244,M,2011-01,4,47,4,25.0,53.64832830796392,53.64827666782659,25.439242775260936,53.60280137839057,71.54901960784314,62.94050505050505,51.15514511683702,57.718077067251244,54.58037679976533,59.89999923945393
832,F,2013-01,9,29,10,25.0,41.50842333708327,41.5088581036853,57.12066882405634,41.940391460615984,42.77777777777778,44.38720085470085,44.700063113605445,45.35496864824657,44.96749016556761,60.45259748234043
243,M,2011-01,4,61,4,25.0,53.64832830796392,53.64827666782659,25.439242775260936,53.60280137839057,71.54901960784314,62.94050505050505,51.15514511683702,57.718077067251244,54.58037679976533,59.89999923945393
807,M,2014-01,2,76,0,61.0,60.52243491516246,60.52217903938814,12.954876228453486,60.277497421950024,59.25,71.22903341498542,53.05808463525549,64.99056969791768,59.900042609050445,-10.907576712119706
807,M,2013-01,9,71,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
702,M,2014-02,2,81,2,25.0,57.99975414160461,57.999510357006855,12.719621387630468,57.76533232638801,59.25,60.93476926668103,53.213881719206455,62.08150811908675,59.10726673938453,55.81223077064831
702,M,2013-01,9,60,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
800,M,2014-01,2,14,10,25.0,47.90903104737326,47.90883562748172,11.77860202431475,47.716671944139954,51.25423728813559,45.4864944614842,42.7887901134522,50.44526180376195,46.34872957100866,56.470380180866236
800,M,2015-01,2,60,10,25.0,47.90903104737326,47.90883562748172,11.77860202431475,47.716671944139954,51.25423728813559,45.4864944614842,42.7887901134522,50.44526180376195,46.34872957100866,56.470380180866236
800,M,2013-01,9,60,8,25.0,44.03110411064111,44.031526786066586,57.35592366473429,44.452556556177996,42.77777777777778,44.02421447704343,47.30682211471913,48.26403022707839,44.10016161599658,60.45201558816682
510,M,2015-02,2,0,46,0.0,2.5007771233321847,2.5007993446186347,7.544014889019309,2.4977002240236956,3.36,12.3,9.366524162317754,-1.9178466151970213,41.69966702902702,56.47047274384778
510,M,2013-01,9,38,16,25.0,33.94038101640976,33.94085205654145,56.41490430152044,34.40389617392994,33.03125,25.642380952380954,36.87978611026442,36.627783911752005,38.09976533056624,60.45268809011307
433,M,2017-02,6,0,22,0.0,29.115456285860525,29.11569351959607,36.27682543631818,29.342949665897024,7.0,6.966666666666667,28.24039210685771,30.08215338476751,40.151308472679425,60.38672543584767
586,M,2013-02,9,30,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
586,M,2013-01,9,36,16,25.0,33.94038101640976,33.94085205654145,56.41490430152044,34.40389617392994,33.03125,25.642380952380954,36.87978611026442,36.627783911752005,38.09976533056624,60.45268809011307
794,M,2014-01,2,85,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
794,M,2013-01,9,73,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
238,M,2011-01,4,0,45,0.0,1.9333724500282443,1.9335686790102926,20.61651853908552,2.1034169193692804,7.148148148148148,1.0,6.830986434610928,-1.91768529878388,40.73508828063261,59.94222051526398
825,M,2013-01,9,60,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
248,M,2011-01,4,70,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
241,F,2011-01,4,44,5,25.0,52.386987921185,52.38694232663595,25.321615354878304,52.34671883060957,51.25423728813559,59.471111111111114,49.851765616280176,56.263546277835786,51.900320660632694,59.92800087235264
240,M,2011-01,4,91,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
920,M,2009-02,0,0,0,61.0,62.35117997524531,62.35074404618712,0.0,61.927863274385444,59.25,58.50265669211761,45.24780828226829,66.44493917092225,59.90014746044741,60.099999999999994
239,M,2011-01,4,8,30,0.0,20.853478251712026,20.853583796869913,22.380929844715865,20.944655136084386,7.148148148148148,17.083333333333336,19.665945232190577,19.90027654244662,37.93017947042661,59.94222051526379
844,M,2013-01,9,29,8,25.0,44.03110411064111,44.031526786066586,57.35592366473429,44.452556556177996,42.77777777777778,44.02421447704343,47.30682211471913,48.26403022707839,44.10016161599658,60.45201558816682
705,M,2014-02,2,76,8,25.0,50.4317118209311,50.43150430986301,12.013856865174603,50.228837039701965,51.25423728813559,54.8753694959961,45.39554911456588,53.354323382593094,51.45158998366069,56.46978713998725
705,M,2013-01,9,60,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
831,M,2013-01,9,7,18,25.0,31.417700242851918,31.41818337416017,56.179649460857036,31.891731078367926,33.03125,22.082857142857144,34.27302710915074,33.71872233292109,37.15003826731027,60.45268828472366
256,F,2011-01,4,69,6,25.0,51.125647534406085,51.12560798544531,25.203987934437464,51.09063628282856,51.25423728813559,66.525,48.54838611572334,54.8090154884201,48.75884216628612,59.93716208668175
704,M,2014-02,2,63,5,25.0,54.21573298126786,54.21550733343493,12.36673912637707,53.99708468304499,51.25423728813559,56.213725490196076,49.3056876162364,57.71791575084026,56.977177645992285,56.455961433734736
704,M,2013-01,9,63,6,61.0,46.55378488419895,46.554195468447865,57.591178505594144,46.96472165174001,42.77777777777778,38.84948193714498,49.913581115832805,51.17309180590817,42.62409799050049,60.447632043871124
458,M,2016-02,5,68,2,61.0,55.256636551480334,55.25666284680839,32.15193573034412,55.28978354773488,71.54901960784314,62.03166666666666,54.03494311797258,59.89995390957975,47.62361026472898,59.632374803164694
836,F,2013-01,9,50,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
785,M,2014-01,2,28,22,0.0,32.772946406026236,32.77282353319403,10.367072979614022,32.643681370767865,17.114285714285714,14.819166666666666,29.276818475741354,32.99089233077578,36.107420242632514,56.47047274327926
785,M,2013-01,9,38,6,61.0,46.55378488419895,46.554195468447865,57.591178505594144,46.96472165174001,42.77777777777778,38.84948193714498,49.913581115832805,51.17309180590817,42.62409799050049,60.447632043871124
796,M,2014-01,2,83,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
796,M,2013-01,9,84,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
826,M,2013-01,9,3,52,0.0,-11.467872907631325,-11.467184226321649,52.180317166436,-10.815075546186321,4.2,1.9,-5.5592811547771195,-15.735324507202648,40.847682712059814,60.45268831518362
489,M,2015-02,2,60,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
489,M,2015-01,2,25,6,25.0,52.95439259448894,52.95417299224429,12.249111706005351,52.74100213526398,51.25423728813559,49.90869330188216,48.002308115679554,56.26338496142469,55.04364619034443,56.46531625702455
816,F,2013-01,9,47,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
802,M,2014-01,2,87,0,61.0,60.52243491516246,60.52217903938814,12.954876228453486,60.277497421950024,59.25,71.22903341498542,53.05808463525549,64.99056969791768,59.900042609050445,-10.907576712119706
802,M,2013-01,9,69,2,61.0,51.59914643131462,51.59953283321043,58.06168818719743,51.98905184286404,53.09090909090909,58.05116824257614,55.12191723736759,56.99121496357046,56.66524674560743,59.81826362251651
819,F,2013-01,9,49,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
251,M,2011-01,4,0,20,0.0,33.46688211950122,33.466927208776326,23.5572040486295,33.50548061389446,7.0,7.74,30.444001531771576,34.44558443660165,40.02646776807632,59.94222051114029
838,M,2013-01,9,67,12,25.0,38.985742563525434,38.98618942130402,56.88541398325469,39.42822636505397,32.166666666666664,38.013346237096236,42.09330411249177,42.44590706941611,40.10008153255773,60.45267602615469
787,M,2014-01,2,0,54,0.0,-7.589945970899173,-7.589875384906506,6.602995525638107,-7.550960158224356,0.0,0.0,4.828327035781278,-13.554092930526139,39.497420612854164,56.47047274384778
787,M,2013-01,9,63,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
797,M,2014-01,2,86,6,25.0,52.95439259448894,52.95417299224429,12.249111706005351,52.74100213526398,51.25423728813559,49.90869330188216,48.002308115679554,56.26338496142469,55.04364619034443,56.46531625702455
797,M,2013-01,9,80,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
789,M,2014-01,2,0,6,25.0,52.95439259448894,52.95417299224429,12.249111706005351,52.74100213526398,51.25423728813559,49.90869330188216,48.002308115679554,56.26338496142469,55.04364619034443,56.46531625702455
789,M,2013-01,9,44,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
806,M,2014-01,2,71,4,25.0,55.477073368046774,55.476841674625575,12.484366546814272,55.253167230825994,59.25,58.79305272851635,50.609067116793234,59.172446540255606,59.90001516517886,56.427272121123124
806,M,2013-01,9,75,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
450,M,2016-02,5,5,16,0.0,37.59787113657546,37.59798207013941,30.505151844670763,37.70462787880078,33.03125,19.856666666666666,35.787630110176856,39.536522857763,39.03865223120433,60.267369539434625
851,M,2013-01,2,62,0,61.0,60.52243491516246,60.52217903938814,12.954876228453486,60.277497421950024,59.25,71.22903341498542,53.05808463525549,64.99056969791768,59.900042609050445,-10.907576712119706
906,M,2009-02,0,27,34,0.0,19.465606824762062,19.46537644570531,-3.999332293693442,19.221056649831205,35.0,25.95,22.643014692023918,16.99089233079397,41.131451760768314,-53.54385617971421
916,M,2009-02,0,0,0,61.0,62.35117997524531,62.35074404618712,0.0,61.927863274385444,59.25,58.50265669211761,45.24780828226829,66.44493917092225,59.90014746044741,60.099999999999994
833,M,2013-01,9,47,0,61.0,54.12182720487246,54.12220151559171,58.29694302807911,54.501216938426055,49.91111111111111,51.50723808297248,57.66677121648774,59.900276542401485,54.89978222676182,-6.548791627682817
103,M,2016-02,2,0,10,25.0,47.90903104737326,47.90883562748172,11.77860202431475,47.716671944139954,51.25423728813559,45.4864944614842,42.7887901134522,50.44526180376195,46.34872957100866,56.470380180866236
404,M,2017-02,5,11,20,0.0,32.55250958945979,32.55264470537684,30.03464216289285,32.68029768767675,7.0,8.3,30.574112107949492,33.71839970009981,39.63459131263027,60.267369760392896
463,M,2016-02,5,18,6,25.0,50.21127500436465,50.21132548204582,31.681426048664434,50.26545335661085,51.25423728813559,45.40833333333334,48.821425115745235,54.081830751918034,43.79577038346189,60.2623130992768
255,M,2011-01,4,65,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
254,F,2011-01,4,38,10,25.0,46.08028598729041,46.08027062068275,24.73347825275414,46.06630609170453,51.25423728813559,64.99547619047618,43.33486811349599,48.99089233075827,43.49887327954028,59.94212965177634
713,M,2014-02,4,42,0,61.0,58.6936898550796,58.69361403258916,25.909752456906972,58.6271315695146,71.54901960784314,80.42958365164246,56.27170376448653,63.5362002249131,58.297626265922396,-7.255892507087296
715,F,2014-02,4,50,4,25.0,53.64832830796392,53.64827666782659,25.439242775260936,53.60280137839057,71.54901960784314,62.94050505050505,51.15514511683702,57.718077067251244,54.58037679976533,59.89999923945393
242,F,2011-01,4,14,4,25.0,53.64832830796392,53.64827666782659,25.439242775260936,53.60280137839057,71.54901960784314,62.94050505050505,51.15514511683702,57.718077067251244,54.58037679976533,59.89999923945393
421,F,2017-02,6,11,16,0.0,36.68349860653404,36.68369956673992,36.98258995891956,36.87944495258307,33.03125,24.0,36.060669110198745,38.80933812125889,41.53701607976716,60.38672521133363
437,F,2017-02,6,12,12,25.0,41.72886015364971,41.729036931502485,37.45309964018816,41.9037751437071,45.23529411764706,9.485,41.2741871124261,44.62746127892299,42.85898625209352,60.38671314730095
821,M,2013-01,9,56,4,61.0,49.076465657756785,49.07686415082915,57.82643334641034,49.476886747302025,53.09090909090909,53.96323299877987,52.52034011694648,54.08215338473977,52.16012786049777,60.41050647506768
416,M,2017-02,5,73,10,25.0,45.165913457248976,45.165988117283256,31.210916366966558,45.241123165486826,51.25423728813559,81.74166666666666,43.607907113517875,48.26370759425575,45.116057630331554,60.26727892749431
440,F,2017-02,6,12,24,0.0,26.592775512302687,26.59302483721479,36.04157059600402,26.830784570335013,7.0,6.566666666666667,25.63363310574403,27.173091805936593,38.09202920911296,60.38672543633007
710,M,2014-02,4,13,24,0.0,28.42152057238554,28.421589844013766,23.086694367200835,28.481150422770433,7.0,12.733333333333334,26.02200609348969,28.627461278940274,38.091307605617175,59.94222051518845
